PlayerID,Player,Position,Tm,PassingYds,PassingAirYards,PassingYAC,PassingTD,Sacks,SackYards,Int,PassingAtt,Cmp,PassingFirstDown,PassingEPA,Passing2PC,RushingAtt,RushingYds,RushingTD,RushingFirstDown,RushingEPA,Rushing2PC,Receptions,Targets,ReceivingYards,ReceivingTDs,ReceivingAirYards,ReceivingYAC,ReceivingFirstDown,ReceivingEPA,Receiving2PC,TargetShare,AirYardsShare,WOPR,SpecialTeamsTD,FumblesLost,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
00-0035572,Parker Hesse,TE,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,9,0,6,3,0,0.78442353,0,0.041666668,0.028169014,0.08221831,0,0,0.9,1.9,1.4
00-0035609,Jake Gervase,ILB,LA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,12,0,6,6,1,2.6160583,0,0.023809524,0.01764706,0.048067227,0,0,1.2,2.2,1.7
00-0035639,Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,3,22,0,18,18,2,0.67534333,0,0.083333336,0.072289154,0.1756024,0,0,2.2,4.2,3.2
00-0035640,DK Metcalf,WR,SEA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,8,88,1,89,39,2,0.501073,0,0.33333334,0.29666665,0.7076667,0,1,12.8,17.8,15.3
00-0035644,Noah Fant,TE,SEA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,5,49,0,52,11,2,0.7355972,0,0.20833333,0.17333333,0.43383333,0,0,4.9,7.9,6.4
00-0035657,Damien Harris,RB,NE,0,0,0,0,0,0,0,0,0,0,0.0,0,4,11,0,0,-0.84610933,0,1,1,1,0,-5,6,0,-0.64937615,0,0.04761905,-0.027322404,0.05230289,0,0,1.2,2.2,1.7
00-0035659,Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,6,76,0,60,33,3,3.2452955,0,0.16216215,0.17191978,0.36358708,0,0,7.6,12.6,10.1
00-0035662,Marquise Brown,WR,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,10,78,1,98,34,5,2.8617365,0,0.2631579,0.334471,0.62886655,0,0,13.8,21.8,17.8
00-0035664,Darrell Henderson,RB,LA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,5,30,0,29,35,1,0.06855646,0,0.11904762,0.08529412,0.23827732,0,0,3.0,7.0,5.0
00-0035676,A.J. Brown,WR,PHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,7,32,0,48,4,2,-0.23667164,0,0.20588236,0.38709676,0.57979125,0,0,3.2,6.2,4.7
00-0035685,David Montgomery,RB,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,12,20,1,1,-3.091846,0,4,4,62,0,1,61,3,4.3103685,0,0.1904762,0.005780347,0.28976053,0,0,14.2,18.2,16.2
00-0035700,Josh Jacobs,RB,LV,0,0,0,0,0,0,0,0,0,0,0.0,0,21,154,1,9,5.7705607,0,5,5,39,0,-12,51,1,0.028936576,0,0.18518518,-0.04040404,0.24949495,0,0,25.3,30.3,27.8
00-0035703,Miles Boykin,WR,PIT,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,11,0,11,0,1,0.8632145,0,0.019607844,0.030303031,0.050623886,0,0,1.1,2.1,1.6
00-0035710,Daniel Jones,QB,NYG,217,139,119,0,1,4,0,27,21,12,13.387009,0,10,37,0,3,1.9975358,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,12.38,12.38,12.38
00-0035719,Deebo Samuel,WR,SF,0,0,0,0,0,0,0,0,0,0,0.0,0,2,12,0,0,0.2604922,0,2,9,20,1,73,9,2,0.53549725,0,0.3,0.3106383,0.6674468,0,0,9.2,11.2,10.2
00-0035726,Jakob Johnson,FB,LV,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,5,0,1,4,0,-0.1967788,0,0.037037037,0.003367003,0.057912458,0,0,0.5,1.5,1.0
00-0035806,Jamycal Hasty,RB,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,1,6,0,0,0.120317265,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.6,0.6,0.6
00-0035831,James Robinson,RB,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,10,27,0,2,-5.580123,0,2,2,12,0,8,4,1,-0.1715817,0,0.045454547,0.018957347,0.08145196,0,0,3.9,5.9,4.9
00-0035956,Giovanni Ricci,TE,CAR,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,3,27,0,17,10,0,0.58139604,0,0.075,0.05,0.1475,0,0,2.7,5.7,4.2
00-0036040,Juwan Johnson,TE,NO,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,13,0,12,8,1,-0.005696611,0,0.08,0.06122449,0.16285715,0,0,1.3,2.3,1.8
00-0036133,James Proche,WR,BAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,7,0,11,2,0,-0.43862936,0,0.074074075,0.043137256,0.14130719,0,0,0.7,1.7,1.2
00-0036158,J.K. Dobbins,RB,BAL,0,0,0,0,0,0,0,0,0,0,0.0,0,8,44,0,5,1.2054656,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,4.4,4.4,4.4
00-0036165,Isaiah Hodgins,WR,BUF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,6,41,0,44,19,2,0.35536206,0,0.16666667,0.097345136,0.31814158,0,0,4.1,8.1,6.1
00-0036182,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,3,72,0,110,11,1,3.9910002,0,0.13043478,0.5339806,0.5694386,0,0,7.2,9.2,8.2
00-0036196,Gabe Davis,WR,BUF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,6,171,2,159,67,3,7.5149145,0,0.16666667,0.35176992,0.49623895,0,0,29.1,32.1,30.6
00-0036219,Marquez Callaway,WR,NO,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,3,5,0,24,0,1,-0.98174524,0,0.12,0.12244898,0.2657143,0,0,0.5,2.5,1.5
00-0036232,Harrison Bryant,TE,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,5,0,0,-0.47313234,0,0.03125,0.016891891,0.058699325,0,0,0.0,0.0,0.0
00-0036233,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,7,50,0,92,8,3,1.978775,0,0.21875,0.3108108,0.54569256,0,0,5.0,9.0,7.0
00-0036250,Tyler Davis,TE,GB,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,-3,0,16,2,0,-1.4791563,0,0.051282052,0.05498282,0.11541105,0,0,-0.3,0.7,0.2
00-0036251,Zack Moss,RB,BUF,0,0,0,0,0,0,0,0,0,0,0.0,0,1,7,0,0,0.5747953,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.7,0.7,0.7
00-0036252,Michael Pittman,WR,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,8,59,0,65,25,4,-0.22958237,0,0.22222222,0.26104417,0.5160643,0,0,5.9,10.9,8.4
00-0036259,Jauan Jennings,WR,SF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,45,0,11,34,2,4.8301983,0,0.06666667,0.04680851,0.13276596,0,0,4.5,6.5,5.5
00-0036261,Brandon Aiyuk,WR,SF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,4,58,0,53,25,2,4.4725175,0,0.13333334,0.22553192,0.35787234,0,0,5.8,8.8,7.3
00-0036265,A.J. Dillon,RB,GB,0,0,0,0,0,0,0,0,0,0,0.0,0,6,34,0,2,1.2285466,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,3.4,3.4,3.4
00-0036271,Quez Watkins,WR,PHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,4,19,0,3,21,0,-0.35666424,0,0.11764706,0.024193548,0.19340608,0,0,1.9,4.9,3.4
00-0036290,Cole Kmet,TE,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,4,45,0,24,21,2,3.596575,0,0.1904762,0.13872832,0.38282412,0,0,4.5,8.5,6.5
00-0036309,Darnell Mooney,WR,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,5,52,0,99,12,2,1.8103247,0,0.23809524,0.57225436,0.7577209,0,0,5.2,7.2,6.2
00-0036322,Justin Jefferson,WR,MIN,23,-5,28,0,0,0,0,1,1,1,2.4114175,0,0,0,0,0,0.0,0,12,13,154,0,92,61,9,11.835433,1,0.33333334,0.5714286,0.9,0,0,18.32,30.32,24.32
00-0036326,Chase Claypool,WR,PIT,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,9,50,0,67,27,3,-0.54249364,0,0.1764706,0.18457301,0.39390698,0,0,5.0,10.0,7.5
00-0036328,Antonio Gibson,RB,WAS,0,0,0,0,0,0,0,0,0,0,0.0,0,3,6,0,1,-0.7629969,0,3,4,33,0,11,24,1,2.0366101,0,0.10810811,0.031518623,0.1842252,0,0,3.9,6.9,5.4
00-0036331,Devin Duvernay,WR,BAL,0,0,0,0,0,0,0,0,0,0,0.0,0,3,24,0,2,1.4999475,0,5,7,54,0,111,24,2,1.0589528,0,0.25925925,0.43529412,0.69359475,0,0,7.8,12.8,10.3
00-0036332,Josiah Deguara,TE,GB,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,19,0,2,17,1,1.6286786,0,0.051282052,0.006872852,0.081734076,0,0,1.9,3.9,2.9
00-0036345,K.J. Osborn,WR,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,5,41,0,30,11,1,2.7681255,0,0.12820514,0.1863354,0.32274246,0,0,4.1,9.1,6.6
00-0036355,Justin Herbert,QB,LAC,228,177,145,1,1,1,0,34,22,13,4.425161,0,5,13,0,1,3.7116072,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,14.42,14.42,14.42
00-0036358,CeeDee Lamb,WR,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,8,53,0,61,31,2,-0.2001638,0,0.5,0.52136755,1.1149572,0,0,5.3,10.3,7.8
00-0036360,Clyde Edwards-Helaire,RB,KC,0,0,0,0,0,0,0,0,0,0,0.0,0,9,15,0,2,-3.6558003,0,3,4,20,0,9,15,2,2.202093,0,0.0952381,0.032846715,0.16584985,0,0,3.5,6.5,5.0
00-0036365,Bryan Edwards,WR,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,10,0,5,5,0,-0.49781072,0,0.041666668,0.02347418,0.07893193,0,0,1.0,2.0,1.5
00-0036370,Joshua Kelley,RB,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,10,49,1,3,1.7062702,0,2,2,33,0,-1,34,2,2.5432749,0,0.060606062,-0.005649718,0.08695429,0,0,14.2,16.2,15.2
00-0036383,Eno Benjamin,RB,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,8,25,1,2,-0.73732364,0,3,4,28,0,-1,32,2,1.1428573,0,0.10526316,-0.003412969,0.15550566,0,0,11.3,14.3,12.8
00-0036387,Jalen Reagor,WR,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,1,1,-3,4,1,1.2342731,0,0.025641026,-0.01863354,0.02541806,0,0,6.1,7.1,6.6
00-0036389,Jalen Hurts,QB,PHI,239,137,166,0,2,21,0,36,26,12,3.754342,0,15,61,2,8,5.4095926,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,27.66,27.66,27.66
00-0036407,Jerry Jeudy,WR,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,8,53,0,109,30,3,-0.43576276,0,0.21052632,0.29301074,0.520897,0,0,5.3,8.3,6.8
00-0036412,K.J. Hamler,WR,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,10,0,37,4,0,-3.5335221,0,0.05263158,0.09946237,0.14857103,0,0,1.0,2.0,1.5
00-0036414,Cam Akers,RB,LA,0,0,0,0,0,0,0,0,0,0,0.0,0,13,33,0,2,-4.3700347,0,0,1,0,0,25,0,0,-0.46752027,0,0.023809524,0.073529415,0.087184876,0,0,3.3,3.3,3.3
00-0036422,Adam Trautman,TE,NO,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,3,32,1,40,7,1,1.683217,0,0.12,0.20408164,0.32285714,0,0,9.2,11.2,10.2
00-0036423,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,5,0,-2,7,0,0.122464575,0,0.02631579,-0.005376344,0.03571024,0,0,0.5,1.5,1.0
00-0036425,DeeJay Dallas,RB,SEA,0,0,0,0,0,0,0,0,0,0,0.0,0,1,4,0,0,-0.15400562,0,1,1,6,0,-3,9,0,-0.70955855,0,0.041666668,-0.01,0.0555,0,0,1.0,2.0,1.5
00-0036439,Tyrie Cleveland,WR,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,13,0,0,-3.9305968,0,0.02631579,0.034946237,0.06393605,0,0,0.0,0.0,0.0
00-0036442,Joe Burrow,QB,CIN,217,120,161,1,2,15,1,35,24,10,-4.3481293,0,3,6,1,2,0.46838877,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,17.28,17.28,17.28
00-0036493,Deon Jackson,RB,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,13,62,0,3,-0.40631467,0,4,4,29,0,-2,31,1,-0.8206932,0,0.11111111,-0.008032128,0.16104418,0,0,9.1,13.1,11.1
00-0036554,Nico Collins,WR,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,6,65,0,80,11,3,2.7525842,0,0.25,0.5633803,0.7693662,0,0,6.5,10.5,8.5
00-0036569,Gary Brightwell,RB,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,2,5,1,1,0.8384915,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,6.5,6.5,6.5
00-0036572,Shi Smith,WR,CAR,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,5,69,0,68,17,2,2.9124024,0,0.125,0.2,0.3275,0,0,6.9,10.9,8.9
00-0036590,Quintin Morris,TE,BUF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,5,39,0,36,28,2,-3.9863777,0,0.1388889,0.07964602,0.26408553,0,1,1.9,4.9,3.4
00-0036613,Jaylen Waddle,WR,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,4,23,0,15,12,2,1.1213732,0,0.125,0.067567565,0.2347973,0,0,2.3,5.3,3.8
00-0036620,D'Wayne Eskridge,WR,SEA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,13,0,0,-0.54334897,0,0.041666668,0.043333333,0.09283333,0,0,0.0,0.0,0.0
00-0036626,Dyami Brown,WR,WAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,4,105,2,133,29,2,6.4173603,0,0.10810811,0.38108882,0.42892435,0,0,22.5,24.5,23.5
00-0036628,John Bates,TE,WAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,3,39,0,25,14,1,2.3022509,0,0.08108108,0.071633235,0.1717649,0,0,3.9,6.9,5.4
00-0036630,Tylan Wallace,WR,BAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,8,0,42,1,0,-3.1182804,0,0.074074075,0.16470589,0.22640523,0,0,0.8,1.8,1.3
00-0036635,Ihmir Smith-Marsette,WR,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,15,0,11,5,0,-5.183068,0,0.0952381,0.06358381,0.18736582,0,1,-0.5,0.5,0.0
00-0036637,Noah Gray,TE,KC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,7,0,4,10,0,-0.3732747,0,0.04761905,0.01459854,0.08164755,0,0,0.7,1.7,1.2
00-0036825,Feleipe Franks,TE,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,56,0,0,-1.0948471,0,0.083333336,0.26291078,0.30903757,0,0,0.0,0.0,0.0
00-0036829,Caleb Huntley,RB,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,8,34,0,2,-0.81763417,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,3.4,3.4,3.4
00-0036849,Tutu Atwell,WR,LA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,54,0,96,1,1,1.2280351,0,0.04761905,0.28235295,0.26907563,0,0,5.4,6.4,5.9
00-0036862,Ben Skowronek,WR,LA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,8,41,0,34,20,1,-2.2116985,0,0.1904762,0.1,0.3557143,0,0,4.1,10.1,7.1
00-0036875,Rhamondre Stevenson,RB,NE,0,0,0,0,0,0,0,0,0,0,0.0,0,25,161,0,7,0.93873924,0,2,2,14,0,-8,22,1,-0.1483241,0,0.0952381,-0.043715846,0.11225605,0,0,17.5,19.5,18.5
00-0036876,Kylen Granson,TE,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,3,16,0,19,11,1,-5.439525,0,0.083333336,0.07630522,0.17841366,0,0,1.6,2.6,2.1
00-0036893,Najee Harris,RB,PIT,0,0,0,0,0,0,0,0,0,0,0.0,0,11,20,0,0,-4.643627,0,3,4,16,0,3,10,0,-0.9374759,0,0.078431375,0.008264462,0.12343218,0,0,3.6,6.6,5.1
00-0036894,Pat Freiermuth,TE,PIT,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,12,0,8,4,0,-0.43509385,0,0.039215688,0.022038568,0.07425053,0,0,1.2,3.2,2.2
00-0036898,Davis Mills,QB,HOU,140,142,69,0,1,8,0,24,16,6,-2.5189874,0,2,2,0,0,-0.17983206,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,5.8,5.8,5.8
00-0036900,Ja'Marr Chase,WR,CIN,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,-0.78663456,0,7,12,50,0,50,36,3,-5.7090096,0,0.3529412,0.4347826,0.8337596,0,0,5.0,12.0,8.5
00-0036906,Khalil Herbert,RB,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,4,11,0,0,-2.1323123,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,1.1,1.1,1.1
00-0036912,DeVonta Smith,WR,PHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10,11,87,0,34,65,5,3.9717495,0,0.32352942,0.27419356,0.6772296,0,0,8.7,18.7,13.7
00-0036919,Kenneth Gainwell,RB,PHI,0,0,0,0,0,0,0,0,0,0,0.0,0,3,20,0,1,0.6580847,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,2.0,2.0,2.0
00-0036924,Michael Carter,RB,NYJ,0,0,0,0,0,0,0,0,0,0,0.0,0,10,21,2,2,-0.98666364,0,2,2,12,0,-1,13,0,0.25875223,0,0.0952381,-0.005076142,0.13930385,0,0,15.3,17.3,16.3
00-0036936,Rondale Moore,WR,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,2,-7,0,0,-2.4216206,0,7,8,68,0,18,52,2,3.2991078,0,0.21052632,0.061433446,0.3587929,0,0,6.1,13.1,9.6
00-0036945,Justin Fields,QB,CHI,208,173,121,1,2,15,0,21,15,9,8.444082,0,8,47,0,3,3.6205478,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,17.02,17.02,17.02
00-0036950,Avery Williams,RB,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,3,11,1,1,1.4478546,0,2,2,10,0,-5,15,0,-0.31846696,0,0.083333336,-0.02347418,0.10856807,0,0,8.1,10.1,9.1
00-0036955,Terrace Marshall,WR,CAR,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,4,30,0,22,8,2,1.0607766,0,0.1,0.064705886,0.19529411,0,0,3.0,7.0,5.0
00-0036963,Amon-Ra St. Brown,WR,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,6,18,0,23,8,1,-6.424386,0,0.19354838,0.08455882,0.34951377,0,0,1.8,5.8,3.8
00-0036971,Trevor Lawrence,QB,JAX,286,463,131,0,0,0,2,47,25,15,-7.782485,0,4,29,0,2,3.250997,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,10.34,10.34,10.34
00-0036973,Travis Etienne,RB,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,10,71,0,2,1.9628237,0,3,5,43,0,11,39,3,0.85141224,0,0.11363637,0.02606635,0.18870099,0,0,11.4,14.4,12.9
00-0036980,Elijah Moore,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,4,11,0,69,2,1,-2.322225,0,0.1904762,0.35025382,0.53089195,0,0,1.1,2.1,1.6
